0,003241667
0,003241667
0,003241667
0,003241667
0,003241667
0,000366667
0,000366667
0,000366667
0,000366667
0,000366667
0,000325
0,000325
0,000325
0,000325
0,000325
0,000691667
0,000691667
0,000691667
0,000691667
0,000691667
0,00095
0,00095
0,00095
0,00095
0,00095
0,001325
0,001325
0,001325
0,001325
0,001325
0,001775
0,001775
0,001775
0,001775
0,001775
0,002425
0,002425
0,002425
0,002425
0,002425
0,003433333
0,003433333
0,003433333
0,003433333
0,003433333
0,005025
0,005025
0,005025
0,005025
0,005025
0,007383333
0,007383333
0,007383333
0,007383333
0,007383333
0,01075
0,01075
0,01075
0,01075
0,01075
0,015558333
0,015558333
0,015558333
0,015558333
0,015558333
0,02375
0,02375
0,02375
0,02375
0,02375
0,077741667
0,077741667
0,077741667
0,077741667
0,077741667
0,104275
0,104275
0,104275
0,104275
0,104275
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,7
0,7
0,7
0,7
0,7
0,7
0,7
0,7
0,7
0,7
1
1
1
1
1
1
1
1
1
1
